prod_smiles,reac_smiles,corrected_template_default_id,dataset,ec_num
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)CNc1ccccc1F,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)CNc1ccccc1F.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
COc1ccccc1NC/C(C)=C/CC/C(C)=C/CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O.COc1ccccc1NC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,1498,val,['2.5.1.58']
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)CNc1cccc(Br)c1,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)CNc1cccc(Br)c1.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)CNc1cccc(C#N)c1,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)CNc1cccc(C#N)c1.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,test,['2.5.1.58']
CCc1cccc(NC/C(C)=C/CC/C(C)=C/CSC[C@H](NC(=O)CNS(=O)(=O)c2cccc3c(N(C)C)cccc23)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)c1,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O.CCc1cccc(NC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O)c1,1498,train,['2.5.1.58']
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)CNc1cccc(F)c1,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)CNc1cccc(F)c1.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)CNc1cccc(I)c1,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)CNc1cccc(I)c1.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
COc1cccc(NC/C(C)=C/CC/C(C)=C/CSC[C@H](NC(=O)CNS(=O)(=O)c2cccc3c(N(C)C)cccc23)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)c1,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O.COc1cccc(NC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O)c1,1498,train,['2.5.1.58']
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)CNc1ccc(Br)cc1,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)CNc1ccc(Br)cc1.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)CNc1ccc(C#N)cc1,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)CNc1ccc(C#N)cc1.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)CNc1ccc(F)cc1,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)CNc1ccc(F)cc1.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)CNc1ccc(I)cc1,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)CNc1ccc(I)cc1.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
COc1ccc(NC/C(C)=C/CC/C(C)=C/CSC[C@H](NC(=O)CNS(=O)(=O)c2cccc3c(N(C)C)cccc23)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)cc1,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O.COc1ccc(NC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O)cc1,1498,train,['2.5.1.58']
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)COc1cccc(CO)c1,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)COc1cccc(CO)c1.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
C/C(=C\CSC[C@H](NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)CC/C=C(\C)COc1ccc(CO)cc1,C/C(=C\COP(=O)(O)OP(=O)(O)O)CC/C=C(\C)COc1ccc(CO)cc1.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](NS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CS)NS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(C)C)C(=O)N[C@@H](CO)C(=O)O,1498,val,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O,1498,val,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CS)C(=O)N[C@H](C(=O)O)C(C)C,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O,1498,train,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,1498,val,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CC(C)C)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCCCN)C(=O)O,1498,train,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)[C@@H](C)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CC(N)=O)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CC(N)=O)C(=O)O,1498,test,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](C)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@@H](N)CS)C(=O)N[C@@H](C)C(=O)O,1498,train,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](CCSC)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCSC)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)CNC(=O)[C@@H](N)CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)CNC(=O)[C@@H](N)CS)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CS)C(C)C)C(=O)O,1498,train,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](CCSC)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCSC)C(=O)O,1498,train,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O,1498,train,['2.5.1.58']
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CS)C(=O)O,1498,test,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(C)C)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CS)C(C)C)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O,1498,train,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@@H](N)CS)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)C(C)C,1498,train,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,1498,train,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](CO)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CO)C(=O)O,1498,val,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@H](C(=O)O)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CS)C(=O)N[C@H](C(=O)O)C(C)C,1498,val,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@H](C(=O)O)[C@@H](C)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CS)C(=O)N[C@H](C(=O)O)[C@@H](C)O,1498,train,['2.5.1.58']
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CS)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)[C@@H](N)CS)C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)C(C)C,1498,train,['2.5.1.58']
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CC(C)C)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)[C@@H](N)CS)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O,1498,train,['2.5.1.58']
CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(C)C)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CS)C(C)C)C(=O)O,1498,train,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](CCSC)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCSC)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCCCN)C(=O)O,1498,train,['2.5.1.58']
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CS)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O,1498,train,['2.5.1.58']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)[C@@H](C)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CS)[C@@H](C)O)C(=O)O,1498,train,['2.5.1.58']
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](CO)C(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CO)C(=O)O,1498,train,['2.5.1.58']
